,mda_round,tc,beta,pfpr0,cr_factor,mda_coverage,strategy,b_drug,oz_eff
3606,2,0.75,0.0735,3.0,1,0.8,AAB,OZFQ,80
3607,2,0.75,0.0735,3.0,1,0.8,ABA,OZFQ,80
3608,2,0.75,0.0735,3.0,1,0.8,ABB,OZFQ,80
3609,2,0.75,0.0735,3.0,1,0.9,AAB,OZFQ,80
3610,2,0.75,0.0735,3.0,1,0.9,ABA,OZFQ,80
3611,2,0.75,0.0735,3.0,1,0.9,ABB,OZFQ,80
3612,2,0.75,0.0735,3.0,2,0.6,AAB,OZFQ,80
3613,2,0.75,0.0735,3.0,2,0.6,ABA,OZFQ,80
3614,2,0.75,0.0735,3.0,2,0.6,ABB,OZFQ,80
3615,2,0.75,0.0735,3.0,2,0.7,AAB,OZFQ,80
3616,2,0.75,0.0735,3.0,2,0.7,ABA,OZFQ,80
3617,2,0.75,0.0735,3.0,2,0.7,ABB,OZFQ,80
3618,2,0.75,0.0735,3.0,2,0.8,AAB,OZFQ,80
3619,2,0.75,0.0735,3.0,2,0.8,ABA,OZFQ,80
3620,2,0.75,0.0735,3.0,2,0.8,ABB,OZFQ,80
3621,2,0.75,0.0735,3.0,2,0.9,AAB,OZFQ,80
3622,2,0.75,0.0735,3.0,2,0.9,ABA,OZFQ,80
3623,2,0.75,0.0735,3.0,2,0.9,ABB,OZFQ,80
3624,2,0.75,0.0735,3.0,5,0.6,AAB,OZFQ,80
3625,2,0.75,0.0735,3.0,5,0.6,ABA,OZFQ,80
3626,2,0.75,0.0735,3.0,5,0.6,ABB,OZFQ,80
3627,2,0.75,0.0735,3.0,5,0.7,AAB,OZFQ,80
3628,2,0.75,0.0735,3.0,5,0.7,ABA,OZFQ,80
3629,2,0.75,0.0735,3.0,5,0.7,ABB,OZFQ,80
3630,2,0.75,0.0735,3.0,5,0.8,AAB,OZFQ,80
3631,2,0.75,0.0735,3.0,5,0.8,ABA,OZFQ,80
3632,2,0.75,0.0735,3.0,5,0.8,ABB,OZFQ,80
3633,2,0.75,0.0735,3.0,5,0.9,AAB,OZFQ,80
3634,2,0.75,0.0735,3.0,5,0.9,ABA,OZFQ,80
3635,2,0.75,0.0735,3.0,5,0.9,ABB,OZFQ,80
3636,2,0.75,0.0735,3.0,10,0.6,AAB,OZFQ,80
3637,2,0.75,0.0735,3.0,10,0.6,ABA,OZFQ,80
3638,2,0.75,0.0735,3.0,10,0.6,ABB,OZFQ,80
3639,2,0.75,0.0735,3.0,10,0.7,AAB,OZFQ,80
3640,2,0.75,0.0735,3.0,10,0.7,ABA,OZFQ,80
3641,2,0.75,0.0735,3.0,10,0.7,ABB,OZFQ,80
3642,2,0.75,0.0735,3.0,10,0.8,AAB,OZFQ,80
3643,2,0.75,0.0735,3.0,10,0.8,ABA,OZFQ,80
3644,2,0.75,0.0735,3.0,10,0.8,ABB,OZFQ,80
3645,2,0.75,0.0735,3.0,10,0.9,AAB,OZFQ,80
3646,2,0.75,0.0735,3.0,10,0.9,ABA,OZFQ,80
3647,2,0.75,0.0735,3.0,10,0.9,ABB,OZFQ,80
3648,2,0.75,0.067,2.0,1,0.6,AAB,OZFQ,80
3649,2,0.75,0.067,2.0,1,0.6,ABA,OZFQ,80
3650,2,0.75,0.067,2.0,1,0.6,ABB,OZFQ,80
3651,2,0.75,0.067,2.0,1,0.7,AAB,OZFQ,80
3652,2,0.75,0.067,2.0,1,0.7,ABA,OZFQ,80
3653,2,0.75,0.067,2.0,1,0.7,ABB,OZFQ,80
3654,2,0.75,0.067,2.0,1,0.8,AAB,OZFQ,80
3655,2,0.75,0.067,2.0,1,0.8,ABA,OZFQ,80
3656,2,0.75,0.067,2.0,1,0.8,ABB,OZFQ,80
3657,2,0.75,0.067,2.0,1,0.9,AAB,OZFQ,80
3658,2,0.75,0.067,2.0,1,0.9,ABA,OZFQ,80
3659,2,0.75,0.067,2.0,1,0.9,ABB,OZFQ,80
3660,2,0.75,0.067,2.0,2,0.6,AAB,OZFQ,80
3661,2,0.75,0.067,2.0,2,0.6,ABA,OZFQ,80
3662,2,0.75,0.067,2.0,2,0.6,ABB,OZFQ,80
3663,2,0.75,0.067,2.0,2,0.7,AAB,OZFQ,80
3664,2,0.75,0.067,2.0,2,0.7,ABA,OZFQ,80
3665,2,0.75,0.067,2.0,2,0.7,ABB,OZFQ,80
3666,2,0.75,0.067,2.0,2,0.8,AAB,OZFQ,80
3667,2,0.75,0.067,2.0,2,0.8,ABA,OZFQ,80
3668,2,0.75,0.067,2.0,2,0.8,ABB,OZFQ,80
3669,2,0.75,0.067,2.0,2,0.9,AAB,OZFQ,80
3670,2,0.75,0.067,2.0,2,0.9,ABA,OZFQ,80
3671,2,0.75,0.067,2.0,2,0.9,ABB,OZFQ,80
3672,2,0.75,0.067,2.0,5,0.6,AAB,OZFQ,80
3673,2,0.75,0.067,2.0,5,0.6,ABA,OZFQ,80
3674,2,0.75,0.067,2.0,5,0.6,ABB,OZFQ,80
3675,2,0.75,0.067,2.0,5,0.7,AAB,OZFQ,80
3676,2,0.75,0.067,2.0,5,0.7,ABA,OZFQ,80
3677,2,0.75,0.067,2.0,5,0.7,ABB,OZFQ,80
3678,2,0.75,0.067,2.0,5,0.8,AAB,OZFQ,80
3679,2,0.75,0.067,2.0,5,0.8,ABA,OZFQ,80
3680,2,0.75,0.067,2.0,5,0.8,ABB,OZFQ,80
3681,2,0.75,0.067,2.0,5,0.9,AAB,OZFQ,80
3682,2,0.75,0.067,2.0,5,0.9,ABA,OZFQ,80
3683,2,0.75,0.067,2.0,5,0.9,ABB,OZFQ,80
3684,2,0.75,0.067,2.0,10,0.6,AAB,OZFQ,80
3685,2,0.75,0.067,2.0,10,0.6,ABA,OZFQ,80
3686,2,0.75,0.067,2.0,10,0.6,ABB,OZFQ,80
3687,2,0.75,0.067,2.0,10,0.7,AAB,OZFQ,80
3688,2,0.75,0.067,2.0,10,0.7,ABA,OZFQ,80
3689,2,0.75,0.067,2.0,10,0.7,ABB,OZFQ,80
3690,2,0.75,0.067,2.0,10,0.8,AAB,OZFQ,80
3691,2,0.75,0.067,2.0,10,0.8,ABA,OZFQ,80
3692,2,0.75,0.067,2.0,10,0.8,ABB,OZFQ,80
3693,2,0.75,0.067,2.0,10,0.9,AAB,OZFQ,80
3694,2,0.75,0.067,2.0,10,0.9,ABA,OZFQ,80
3695,2,0.75,0.067,2.0,10,0.9,ABB,OZFQ,80
3696,2,0.75,0.061,1.0,1,0.6,AAB,OZFQ,80
3697,2,0.75,0.061,1.0,1,0.6,ABA,OZFQ,80
3698,2,0.75,0.061,1.0,1,0.6,ABB,OZFQ,80
3699,2,0.75,0.061,1.0,1,0.7,AAB,OZFQ,80
3700,2,0.75,0.061,1.0,1,0.7,ABA,OZFQ,80
3701,2,0.75,0.061,1.0,1,0.7,ABB,OZFQ,80
3702,2,0.75,0.061,1.0,1,0.8,AAB,OZFQ,80
3703,2,0.75,0.061,1.0,1,0.8,ABA,OZFQ,80
3704,2,0.75,0.061,1.0,1,0.8,ABB,OZFQ,80
3705,2,0.75,0.061,1.0,1,0.9,AAB,OZFQ,80
3706,2,0.75,0.061,1.0,1,0.9,ABA,OZFQ,80
3707,2,0.75,0.061,1.0,1,0.9,ABB,OZFQ,80
3708,2,0.75,0.061,1.0,2,0.6,AAB,OZFQ,80
3709,2,0.75,0.061,1.0,2,0.6,ABA,OZFQ,80
3710,2,0.75,0.061,1.0,2,0.6,ABB,OZFQ,80
3711,2,0.75,0.061,1.0,2,0.7,AAB,OZFQ,80
3712,2,0.75,0.061,1.0,2,0.7,ABA,OZFQ,80
3713,2,0.75,0.061,1.0,2,0.7,ABB,OZFQ,80
3714,2,0.75,0.061,1.0,2,0.8,AAB,OZFQ,80
3715,2,0.75,0.061,1.0,2,0.8,ABA,OZFQ,80
3716,2,0.75,0.061,1.0,2,0.8,ABB,OZFQ,80
3717,2,0.75,0.061,1.0,2,0.9,AAB,OZFQ,80
3718,2,0.75,0.061,1.0,2,0.9,ABA,OZFQ,80
3719,2,0.75,0.061,1.0,2,0.9,ABB,OZFQ,80
3720,2,0.75,0.061,1.0,5,0.6,AAB,OZFQ,80
3721,2,0.75,0.061,1.0,5,0.6,ABA,OZFQ,80
3722,2,0.75,0.061,1.0,5,0.6,ABB,OZFQ,80
3723,2,0.75,0.061,1.0,5,0.7,AAB,OZFQ,80
3724,2,0.75,0.061,1.0,5,0.7,ABA,OZFQ,80
3725,2,0.75,0.061,1.0,5,0.7,ABB,OZFQ,80
3726,2,0.75,0.061,1.0,5,0.8,AAB,OZFQ,80
3727,2,0.75,0.061,1.0,5,0.8,ABA,OZFQ,80
3728,2,0.75,0.061,1.0,5,0.8,ABB,OZFQ,80
3729,2,0.75,0.061,1.0,5,0.9,AAB,OZFQ,80
3730,2,0.75,0.061,1.0,5,0.9,ABA,OZFQ,80
3731,2,0.75,0.061,1.0,5,0.9,ABB,OZFQ,80
3732,2,0.75,0.061,1.0,10,0.6,AAB,OZFQ,80
3733,2,0.75,0.061,1.0,10,0.6,ABA,OZFQ,80
3734,2,0.75,0.061,1.0,10,0.6,ABB,OZFQ,80
3735,2,0.75,0.061,1.0,10,0.7,AAB,OZFQ,80
3736,2,0.75,0.061,1.0,10,0.7,ABA,OZFQ,80
3737,2,0.75,0.061,1.0,10,0.7,ABB,OZFQ,80
3738,2,0.75,0.061,1.0,10,0.8,AAB,OZFQ,80
3739,2,0.75,0.061,1.0,10,0.8,ABA,OZFQ,80
3740,2,0.75,0.061,1.0,10,0.8,ABB,OZFQ,80
3741,2,0.75,0.061,1.0,10,0.9,AAB,OZFQ,80
3742,2,0.75,0.061,1.0,10,0.9,ABA,OZFQ,80
3743,2,0.75,0.061,1.0,10,0.9,ABB,OZFQ,80
3744,2,0.75,0.057,0.5,1,0.6,AAB,OZFQ,80
3745,2,0.75,0.057,0.5,1,0.6,ABA,OZFQ,80
3746,2,0.75,0.057,0.5,1,0.6,ABB,OZFQ,80
3747,2,0.75,0.057,0.5,1,0.7,AAB,OZFQ,80
3748,2,0.75,0.057,0.5,1,0.7,ABA,OZFQ,80
3749,2,0.75,0.057,0.5,1,0.7,ABB,OZFQ,80
3750,2,0.75,0.057,0.5,1,0.8,AAB,OZFQ,80
3751,2,0.75,0.057,0.5,1,0.8,ABA,OZFQ,80
3752,2,0.75,0.057,0.5,1,0.8,ABB,OZFQ,80
3753,2,0.75,0.057,0.5,1,0.9,AAB,OZFQ,80
3754,2,0.75,0.057,0.5,1,0.9,ABA,OZFQ,80
3755,2,0.75,0.057,0.5,1,0.9,ABB,OZFQ,80
3756,2,0.75,0.057,0.5,2,0.6,AAB,OZFQ,80
3757,2,0.75,0.057,0.5,2,0.6,ABA,OZFQ,80
3758,2,0.75,0.057,0.5,2,0.6,ABB,OZFQ,80
3759,2,0.75,0.057,0.5,2,0.7,AAB,OZFQ,80
3760,2,0.75,0.057,0.5,2,0.7,ABA,OZFQ,80
3761,2,0.75,0.057,0.5,2,0.7,ABB,OZFQ,80
3762,2,0.75,0.057,0.5,2,0.8,AAB,OZFQ,80
3763,2,0.75,0.057,0.5,2,0.8,ABA,OZFQ,80
3764,2,0.75,0.057,0.5,2,0.8,ABB,OZFQ,80
3765,2,0.75,0.057,0.5,2,0.9,AAB,OZFQ,80
3766,2,0.75,0.057,0.5,2,0.9,ABA,OZFQ,80
3767,2,0.75,0.057,0.5,2,0.9,ABB,OZFQ,80
3768,2,0.75,0.057,0.5,5,0.6,AAB,OZFQ,80
3769,2,0.75,0.057,0.5,5,0.6,ABA,OZFQ,80
3770,2,0.75,0.057,0.5,5,0.6,ABB,OZFQ,80
3771,2,0.75,0.057,0.5,5,0.7,AAB,OZFQ,80
3772,2,0.75,0.057,0.5,5,0.7,ABA,OZFQ,80
3773,2,0.75,0.057,0.5,5,0.7,ABB,OZFQ,80
3774,2,0.75,0.057,0.5,5,0.8,AAB,OZFQ,80
3775,2,0.75,0.057,0.5,5,0.8,ABA,OZFQ,80
3776,2,0.75,0.057,0.5,5,0.8,ABB,OZFQ,80
3777,2,0.75,0.057,0.5,5,0.9,AAB,OZFQ,80
3778,2,0.75,0.057,0.5,5,0.9,ABA,OZFQ,80
3779,2,0.75,0.057,0.5,5,0.9,ABB,OZFQ,80
3780,2,0.75,0.057,0.5,10,0.6,AAB,OZFQ,80
3781,2,0.75,0.057,0.5,10,0.6,ABA,OZFQ,80
3782,2,0.75,0.057,0.5,10,0.6,ABB,OZFQ,80
3783,2,0.75,0.057,0.5,10,0.7,AAB,OZFQ,80
3784,2,0.75,0.057,0.5,10,0.7,ABA,OZFQ,80
3785,2,0.75,0.057,0.5,10,0.7,ABB,OZFQ,80
3786,2,0.75,0.057,0.5,10,0.8,AAB,OZFQ,80
3787,2,0.75,0.057,0.5,10,0.8,ABA,OZFQ,80
3788,2,0.75,0.057,0.5,10,0.8,ABB,OZFQ,80
3789,2,0.75,0.057,0.5,10,0.9,AAB,OZFQ,80
3790,2,0.75,0.057,0.5,10,0.9,ABA,OZFQ,80
3791,2,0.75,0.057,0.5,10,0.9,ABB,OZFQ,80
3792,2,0.75,0.0537,0.1,1,0.6,AAB,OZFQ,80
3793,2,0.75,0.0537,0.1,1,0.6,ABA,OZFQ,80
3794,2,0.75,0.0537,0.1,1,0.6,ABB,OZFQ,80
3795,2,0.75,0.0537,0.1,1,0.7,AAB,OZFQ,80
3796,2,0.75,0.0537,0.1,1,0.7,ABA,OZFQ,80
3797,2,0.75,0.0537,0.1,1,0.7,ABB,OZFQ,80
3798,2,0.75,0.0537,0.1,1,0.8,AAB,OZFQ,80
3799,2,0.75,0.0537,0.1,1,0.8,ABA,OZFQ,80
3800,2,0.75,0.0537,0.1,1,0.8,ABB,OZFQ,80
3801,2,0.75,0.0537,0.1,1,0.9,AAB,OZFQ,80
3802,2,0.75,0.0537,0.1,1,0.9,ABA,OZFQ,80
3803,2,0.75,0.0537,0.1,1,0.9,ABB,OZFQ,80
3804,2,0.75,0.0537,0.1,2,0.6,AAB,OZFQ,80
3805,2,0.75,0.0537,0.1,2,0.6,ABA,OZFQ,80
3806,2,0.75,0.0537,0.1,2,0.6,ABB,OZFQ,80
3807,2,0.75,0.0537,0.1,2,0.7,AAB,OZFQ,80
3808,2,0.75,0.0537,0.1,2,0.7,ABA,OZFQ,80
3809,2,0.75,0.0537,0.1,2,0.7,ABB,OZFQ,80
3810,2,0.75,0.0537,0.1,2,0.8,AAB,OZFQ,80
3811,2,0.75,0.0537,0.1,2,0.8,ABA,OZFQ,80
3812,2,0.75,0.0537,0.1,2,0.8,ABB,OZFQ,80
3813,2,0.75,0.0537,0.1,2,0.9,AAB,OZFQ,80
3814,2,0.75,0.0537,0.1,2,0.9,ABA,OZFQ,80
3815,2,0.75,0.0537,0.1,2,0.9,ABB,OZFQ,80
3816,2,0.75,0.0537,0.1,5,0.6,AAB,OZFQ,80
3817,2,0.75,0.0537,0.1,5,0.6,ABA,OZFQ,80
3818,2,0.75,0.0537,0.1,5,0.6,ABB,OZFQ,80
3819,2,0.75,0.0537,0.1,5,0.7,AAB,OZFQ,80
3820,2,0.75,0.0537,0.1,5,0.7,ABA,OZFQ,80
3821,2,0.75,0.0537,0.1,5,0.7,ABB,OZFQ,80
3822,2,0.75,0.0537,0.1,5,0.8,AAB,OZFQ,80
3823,2,0.75,0.0537,0.1,5,0.8,ABA,OZFQ,80
3824,2,0.75,0.0537,0.1,5,0.8,ABB,OZFQ,80
3825,2,0.75,0.0537,0.1,5,0.9,AAB,OZFQ,80
3826,2,0.75,0.0537,0.1,5,0.9,ABA,OZFQ,80
3827,2,0.75,0.0537,0.1,5,0.9,ABB,OZFQ,80
3828,2,0.75,0.0537,0.1,10,0.6,AAB,OZFQ,80
3829,2,0.75,0.0537,0.1,10,0.6,ABA,OZFQ,80
3830,2,0.75,0.0537,0.1,10,0.6,ABB,OZFQ,80
3831,2,0.75,0.0537,0.1,10,0.7,AAB,OZFQ,80
3832,2,0.75,0.0537,0.1,10,0.7,ABA,OZFQ,80
3833,2,0.75,0.0537,0.1,10,0.7,ABB,OZFQ,80
3834,2,0.75,0.0537,0.1,10,0.8,AAB,OZFQ,80
3835,2,0.75,0.0537,0.1,10,0.8,ABA,OZFQ,80
3836,2,0.75,0.0537,0.1,10,0.8,ABB,OZFQ,80
3837,2,0.75,0.0537,0.1,10,0.9,AAB,OZFQ,80
3838,2,0.75,0.0537,0.1,10,0.9,ABA,OZFQ,80
3839,2,0.75,0.0537,0.1,10,0.9,ABB,OZFQ,80
3840,3,0.55,0.06413,3.0,1,0.6,AAB,OZFQ,80
3841,3,0.55,0.06413,3.0,1,0.6,ABA,OZFQ,80
3842,3,0.55,0.06413,3.0,1,0.6,ABB,OZFQ,80
3843,3,0.55,0.06413,3.0,1,0.7,AAB,OZFQ,80
3844,3,0.55,0.06413,3.0,1,0.7,ABA,OZFQ,80
3845,3,0.55,0.06413,3.0,1,0.7,ABB,OZFQ,80
3846,3,0.55,0.06413,3.0,1,0.8,AAB,OZFQ,80
3847,3,0.55,0.06413,3.0,1,0.8,ABA,OZFQ,80
3848,3,0.55,0.06413,3.0,1,0.8,ABB,OZFQ,80
3849,3,0.55,0.06413,3.0,1,0.9,AAB,OZFQ,80
3850,3,0.55,0.06413,3.0,1,0.9,ABA,OZFQ,80
3851,3,0.55,0.06413,3.0,1,0.9,ABB,OZFQ,80
3852,3,0.55,0.06413,3.0,2,0.6,AAB,OZFQ,80
3853,3,0.55,0.06413,3.0,2,0.6,ABA,OZFQ,80
3854,3,0.55,0.06413,3.0,2,0.6,ABB,OZFQ,80
3855,3,0.55,0.06413,3.0,2,0.7,AAB,OZFQ,80
3856,3,0.55,0.06413,3.0,2,0.7,ABA,OZFQ,80
3857,3,0.55,0.06413,3.0,2,0.7,ABB,OZFQ,80
3858,3,0.55,0.06413,3.0,2,0.8,AAB,OZFQ,80
3859,3,0.55,0.06413,3.0,2,0.8,ABA,OZFQ,80
3860,3,0.55,0.06413,3.0,2,0.8,ABB,OZFQ,80
3861,3,0.55,0.06413,3.0,2,0.9,AAB,OZFQ,80
3862,3,0.55,0.06413,3.0,2,0.9,ABA,OZFQ,80
3863,3,0.55,0.06413,3.0,2,0.9,ABB,OZFQ,80
3864,3,0.55,0.06413,3.0,5,0.6,AAB,OZFQ,80
3865,3,0.55,0.06413,3.0,5,0.6,ABA,OZFQ,80
3866,3,0.55,0.06413,3.0,5,0.6,ABB,OZFQ,80
3867,3,0.55,0.06413,3.0,5,0.7,AAB,OZFQ,80
3868,3,0.55,0.06413,3.0,5,0.7,ABA,OZFQ,80
3869,3,0.55,0.06413,3.0,5,0.7,ABB,OZFQ,80
3870,3,0.55,0.06413,3.0,5,0.8,AAB,OZFQ,80
3871,3,0.55,0.06413,3.0,5,0.8,ABA,OZFQ,80
3872,3,0.55,0.06413,3.0,5,0.8,ABB,OZFQ,80
3873,3,0.55,0.06413,3.0,5,0.9,AAB,OZFQ,80
3874,3,0.55,0.06413,3.0,5,0.9,ABA,OZFQ,80
3875,3,0.55,0.06413,3.0,5,0.9,ABB,OZFQ,80
3876,3,0.55,0.06413,3.0,10,0.6,AAB,OZFQ,80
3877,3,0.55,0.06413,3.0,10,0.6,ABA,OZFQ,80
3878,3,0.55,0.06413,3.0,10,0.6,ABB,OZFQ,80
3879,3,0.55,0.06413,3.0,10,0.7,AAB,OZFQ,80
3880,3,0.55,0.06413,3.0,10,0.7,ABA,OZFQ,80
3881,3,0.55,0.06413,3.0,10,0.7,ABB,OZFQ,80
3882,3,0.55,0.06413,3.0,10,0.8,AAB,OZFQ,80
3883,3,0.55,0.06413,3.0,10,0.8,ABA,OZFQ,80
3884,3,0.55,0.06413,3.0,10,0.8,ABB,OZFQ,80
3885,3,0.55,0.06413,3.0,10,0.9,AAB,OZFQ,80
3886,3,0.55,0.06413,3.0,10,0.9,ABA,OZFQ,80
3887,3,0.55,0.06413,3.0,10,0.9,ABB,OZFQ,80
3888,3,0.55,0.0585,2.0,1,0.6,AAB,OZFQ,80
3889,3,0.55,0.0585,2.0,1,0.6,ABA,OZFQ,80
3890,3,0.55,0.0585,2.0,1,0.6,ABB,OZFQ,80
3891,3,0.55,0.0585,2.0,1,0.7,AAB,OZFQ,80
3892,3,0.55,0.0585,2.0,1,0.7,ABA,OZFQ,80
3893,3,0.55,0.0585,2.0,1,0.7,ABB,OZFQ,80
3894,3,0.55,0.0585,2.0,1,0.8,AAB,OZFQ,80
3895,3,0.55,0.0585,2.0,1,0.8,ABA,OZFQ,80
3896,3,0.55,0.0585,2.0,1,0.8,ABB,OZFQ,80
3897,3,0.55,0.0585,2.0,1,0.9,AAB,OZFQ,80
3898,3,0.55,0.0585,2.0,1,0.9,ABA,OZFQ,80
3899,3,0.55,0.0585,2.0,1,0.9,ABB,OZFQ,80
3900,3,0.55,0.0585,2.0,2,0.6,AAB,OZFQ,80
3901,3,0.55,0.0585,2.0,2,0.6,ABA,OZFQ,80
3902,3,0.55,0.0585,2.0,2,0.6,ABB,OZFQ,80
3903,3,0.55,0.0585,2.0,2,0.7,AAB,OZFQ,80
3904,3,0.55,0.0585,2.0,2,0.7,ABA,OZFQ,80
3905,3,0.55,0.0585,2.0,2,0.7,ABB,OZFQ,80
3906,3,0.55,0.0585,2.0,2,0.8,AAB,OZFQ,80
3907,3,0.55,0.0585,2.0,2,0.8,ABA,OZFQ,80
3908,3,0.55,0.0585,2.0,2,0.8,ABB,OZFQ,80
3909,3,0.55,0.0585,2.0,2,0.9,AAB,OZFQ,80
3910,3,0.55,0.0585,2.0,2,0.9,ABA,OZFQ,80
3911,3,0.55,0.0585,2.0,2,0.9,ABB,OZFQ,80
3912,3,0.55,0.0585,2.0,5,0.6,AAB,OZFQ,80
3913,3,0.55,0.0585,2.0,5,0.6,ABA,OZFQ,80
3914,3,0.55,0.0585,2.0,5,0.6,ABB,OZFQ,80
3915,3,0.55,0.0585,2.0,5,0.7,AAB,OZFQ,80
3916,3,0.55,0.0585,2.0,5,0.7,ABA,OZFQ,80
3917,3,0.55,0.0585,2.0,5,0.7,ABB,OZFQ,80
3918,3,0.55,0.0585,2.0,5,0.8,AAB,OZFQ,80
3919,3,0.55,0.0585,2.0,5,0.8,ABA,OZFQ,80
3920,3,0.55,0.0585,2.0,5,0.8,ABB,OZFQ,80
3921,3,0.55,0.0585,2.0,5,0.9,AAB,OZFQ,80
3922,3,0.55,0.0585,2.0,5,0.9,ABA,OZFQ,80
3923,3,0.55,0.0585,2.0,5,0.9,ABB,OZFQ,80
3924,3,0.55,0.0585,2.0,10,0.6,AAB,OZFQ,80
3925,3,0.55,0.0585,2.0,10,0.6,ABA,OZFQ,80
3926,3,0.55,0.0585,2.0,10,0.6,ABB,OZFQ,80
3927,3,0.55,0.0585,2.0,10,0.7,AAB,OZFQ,80
3928,3,0.55,0.0585,2.0,10,0.7,ABA,OZFQ,80
3929,3,0.55,0.0585,2.0,10,0.7,ABB,OZFQ,80
3930,3,0.55,0.0585,2.0,10,0.8,AAB,OZFQ,80
3931,3,0.55,0.0585,2.0,10,0.8,ABA,OZFQ,80
3932,3,0.55,0.0585,2.0,10,0.8,ABB,OZFQ,80
3933,3,0.55,0.0585,2.0,10,0.9,AAB,OZFQ,80
3934,3,0.55,0.0585,2.0,10,0.9,ABA,OZFQ,80
3935,3,0.55,0.0585,2.0,10,0.9,ABB,OZFQ,80
3936,3,0.55,0.0538,1.0,1,0.6,AAB,OZFQ,80
3937,3,0.55,0.0538,1.0,1,0.6,ABA,OZFQ,80
3938,3,0.55,0.0538,1.0,1,0.6,ABB,OZFQ,80
3939,3,0.55,0.0538,1.0,1,0.7,AAB,OZFQ,80
3940,3,0.55,0.0538,1.0,1,0.7,ABA,OZFQ,80
3941,3,0.55,0.0538,1.0,1,0.7,ABB,OZFQ,80
3942,3,0.55,0.0538,1.0,1,0.8,AAB,OZFQ,80
3943,3,0.55,0.0538,1.0,1,0.8,ABA,OZFQ,80
3944,3,0.55,0.0538,1.0,1,0.8,ABB,OZFQ,80
3945,3,0.55,0.0538,1.0,1,0.9,AAB,OZFQ,80
3946,3,0.55,0.0538,1.0,1,0.9,ABA,OZFQ,80
3947,3,0.55,0.0538,1.0,1,0.9,ABB,OZFQ,80
3948,3,0.55,0.0538,1.0,2,0.6,AAB,OZFQ,80
3949,3,0.55,0.0538,1.0,2,0.6,ABA,OZFQ,80
3950,3,0.55,0.0538,1.0,2,0.6,ABB,OZFQ,80
3951,3,0.55,0.0538,1.0,2,0.7,AAB,OZFQ,80
3952,3,0.55,0.0538,1.0,2,0.7,ABA,OZFQ,80
3953,3,0.55,0.0538,1.0,2,0.7,ABB,OZFQ,80
3954,3,0.55,0.0538,1.0,2,0.8,AAB,OZFQ,80
3955,3,0.55,0.0538,1.0,2,0.8,ABA,OZFQ,80
3956,3,0.55,0.0538,1.0,2,0.8,ABB,OZFQ,80
3957,3,0.55,0.0538,1.0,2,0.9,AAB,OZFQ,80
3958,3,0.55,0.0538,1.0,2,0.9,ABA,OZFQ,80
3959,3,0.55,0.0538,1.0,2,0.9,ABB,OZFQ,80
3960,3,0.55,0.0538,1.0,5,0.6,AAB,OZFQ,80
3961,3,0.55,0.0538,1.0,5,0.6,ABA,OZFQ,80
3962,3,0.55,0.0538,1.0,5,0.6,ABB,OZFQ,80
3963,3,0.55,0.0538,1.0,5,0.7,AAB,OZFQ,80
3964,3,0.55,0.0538,1.0,5,0.7,ABA,OZFQ,80
3965,3,0.55,0.0538,1.0,5,0.7,ABB,OZFQ,80
3966,3,0.55,0.0538,1.0,5,0.8,AAB,OZFQ,80
3967,3,0.55,0.0538,1.0,5,0.8,ABA,OZFQ,80
3968,3,0.55,0.0538,1.0,5,0.8,ABB,OZFQ,80
3969,3,0.55,0.0538,1.0,5,0.9,AAB,OZFQ,80
3970,3,0.55,0.0538,1.0,5,0.9,ABA,OZFQ,80
3971,3,0.55,0.0538,1.0,5,0.9,ABB,OZFQ,80
3972,3,0.55,0.0538,1.0,10,0.6,AAB,OZFQ,80
3973,3,0.55,0.0538,1.0,10,0.6,ABA,OZFQ,80
3974,3,0.55,0.0538,1.0,10,0.6,ABB,OZFQ,80
3975,3,0.55,0.0538,1.0,10,0.7,AAB,OZFQ,80
3976,3,0.55,0.0538,1.0,10,0.7,ABA,OZFQ,80
3977,3,0.55,0.0538,1.0,10,0.7,ABB,OZFQ,80
3978,3,0.55,0.0538,1.0,10,0.8,AAB,OZFQ,80
3979,3,0.55,0.0538,1.0,10,0.8,ABA,OZFQ,80
3980,3,0.55,0.0538,1.0,10,0.8,ABB,OZFQ,80
3981,3,0.55,0.0538,1.0,10,0.9,AAB,OZFQ,80
3982,3,0.55,0.0538,1.0,10,0.9,ABA,OZFQ,80
3983,3,0.55,0.0538,1.0,10,0.9,ABB,OZFQ,80
3984,3,0.55,0.0508,0.5,1,0.6,AAB,OZFQ,80
3985,3,0.55,0.0508,0.5,1,0.6,ABA,OZFQ,80
3986,3,0.55,0.0508,0.5,1,0.6,ABB,OZFQ,80
3987,3,0.55,0.0508,0.5,1,0.7,AAB,OZFQ,80
3988,3,0.55,0.0508,0.5,1,0.7,ABA,OZFQ,80
3989,3,0.55,0.0508,0.5,1,0.7,ABB,OZFQ,80
3990,3,0.55,0.0508,0.5,1,0.8,AAB,OZFQ,80
3991,3,0.55,0.0508,0.5,1,0.8,ABA,OZFQ,80
3992,3,0.55,0.0508,0.5,1,0.8,ABB,OZFQ,80
3993,3,0.55,0.0508,0.5,1,0.9,AAB,OZFQ,80
3994,3,0.55,0.0508,0.5,1,0.9,ABA,OZFQ,80
3995,3,0.55,0.0508,0.5,1,0.9,ABB,OZFQ,80
3996,3,0.55,0.0508,0.5,2,0.6,AAB,OZFQ,80
