,mda_round,beta,cr_factor,mda_coverage,strategy,b_drug
1621,3,0.0585,10,0.8,ABA,DHAPPQ
1622,3,0.0585,10,0.8,ABB,DHAPPQ
1623,3,0.0585,10,0.8,AAB,KAFLUM
1624,3,0.0585,10,0.8,ABA,KAFLUM
1625,3,0.0585,10,0.8,ABB,KAFLUM
1626,3,0.0585,10,0.9,AAB,DHAPPQ
1627,3,0.0585,10,0.9,ABA,DHAPPQ
1628,3,0.0585,10,0.9,ABB,DHAPPQ
1629,3,0.0585,10,0.9,AAB,KAFLUM
1630,3,0.0585,10,0.9,ABA,KAFLUM
1631,3,0.0585,10,0.9,ABB,KAFLUM
1632,3,0.0538,1,0.6,AAB,DHAPPQ
1633,3,0.0538,1,0.6,ABA,DHAPPQ
1634,3,0.0538,1,0.6,ABB,DHAPPQ
1635,3,0.0538,1,0.6,AAB,KAFLUM
1636,3,0.0538,1,0.6,ABA,KAFLUM
1637,3,0.0538,1,0.6,ABB,KAFLUM
1638,3,0.0538,1,0.7,AAB,DHAPPQ
1639,3,0.0538,1,0.7,ABA,DHAPPQ
1640,3,0.0538,1,0.7,ABB,DHAPPQ
1641,3,0.0538,1,0.7,AAB,KAFLUM
1642,3,0.0538,1,0.7,ABA,KAFLUM
1643,3,0.0538,1,0.7,ABB,KAFLUM
1644,3,0.0538,1,0.8,AAB,DHAPPQ
1645,3,0.0538,1,0.8,ABA,DHAPPQ
1646,3,0.0538,1,0.8,ABB,DHAPPQ
1647,3,0.0538,1,0.8,AAB,KAFLUM
1648,3,0.0538,1,0.8,ABA,KAFLUM
1649,3,0.0538,1,0.8,ABB,KAFLUM
1650,3,0.0538,1,0.9,AAB,DHAPPQ
1651,3,0.0538,1,0.9,ABA,DHAPPQ
1652,3,0.0538,1,0.9,ABB,DHAPPQ
1653,3,0.0538,1,0.9,AAB,KAFLUM
1654,3,0.0538,1,0.9,ABA,KAFLUM
1655,3,0.0538,1,0.9,ABB,KAFLUM
1656,3,0.0538,2,0.6,AAB,DHAPPQ
1657,3,0.0538,2,0.6,ABA,DHAPPQ
1658,3,0.0538,2,0.6,ABB,DHAPPQ
1659,3,0.0538,2,0.6,AAB,KAFLUM
1660,3,0.0538,2,0.6,ABA,KAFLUM
1661,3,0.0538,2,0.6,ABB,KAFLUM
1662,3,0.0538,2,0.7,AAB,DHAPPQ
1663,3,0.0538,2,0.7,ABA,DHAPPQ
1664,3,0.0538,2,0.7,ABB,DHAPPQ
1665,3,0.0538,2,0.7,AAB,KAFLUM
1666,3,0.0538,2,0.7,ABA,KAFLUM
1667,3,0.0538,2,0.7,ABB,KAFLUM
1668,3,0.0538,2,0.8,AAB,DHAPPQ
1669,3,0.0538,2,0.8,ABA,DHAPPQ
1670,3,0.0538,2,0.8,ABB,DHAPPQ
1671,3,0.0538,2,0.8,AAB,KAFLUM
1672,3,0.0538,2,0.8,ABA,KAFLUM
1673,3,0.0538,2,0.8,ABB,KAFLUM
1674,3,0.0538,2,0.9,AAB,DHAPPQ
1675,3,0.0538,2,0.9,ABA,DHAPPQ
1676,3,0.0538,2,0.9,ABB,DHAPPQ
1677,3,0.0538,2,0.9,AAB,KAFLUM
1678,3,0.0538,2,0.9,ABA,KAFLUM
1679,3,0.0538,2,0.9,ABB,KAFLUM
1680,3,0.0538,5,0.6,AAB,DHAPPQ
1681,3,0.0538,5,0.6,ABA,DHAPPQ
1682,3,0.0538,5,0.6,ABB,DHAPPQ
1683,3,0.0538,5,0.6,AAB,KAFLUM
1684,3,0.0538,5,0.6,ABA,KAFLUM
1685,3,0.0538,5,0.6,ABB,KAFLUM
1686,3,0.0538,5,0.7,AAB,DHAPPQ
1687,3,0.0538,5,0.7,ABA,DHAPPQ
1688,3,0.0538,5,0.7,ABB,DHAPPQ
1689,3,0.0538,5,0.7,AAB,KAFLUM
1690,3,0.0538,5,0.7,ABA,KAFLUM
1691,3,0.0538,5,0.7,ABB,KAFLUM
1692,3,0.0538,5,0.8,AAB,DHAPPQ
1693,3,0.0538,5,0.8,ABA,DHAPPQ
1694,3,0.0538,5,0.8,ABB,DHAPPQ
1695,3,0.0538,5,0.8,AAB,KAFLUM
1696,3,0.0538,5,0.8,ABA,KAFLUM
1697,3,0.0538,5,0.8,ABB,KAFLUM
1698,3,0.0538,5,0.9,AAB,DHAPPQ
1699,3,0.0538,5,0.9,ABA,DHAPPQ
1700,3,0.0538,5,0.9,ABB,DHAPPQ
1701,3,0.0538,5,0.9,AAB,KAFLUM
1702,3,0.0538,5,0.9,ABA,KAFLUM
1703,3,0.0538,5,0.9,ABB,KAFLUM
1704,3,0.0538,10,0.6,AAB,DHAPPQ
1705,3,0.0538,10,0.6,ABA,DHAPPQ
1706,3,0.0538,10,0.6,ABB,DHAPPQ
1707,3,0.0538,10,0.6,AAB,KAFLUM
1708,3,0.0538,10,0.6,ABA,KAFLUM
1709,3,0.0538,10,0.6,ABB,KAFLUM
1710,3,0.0538,10,0.7,AAB,DHAPPQ
1711,3,0.0538,10,0.7,ABA,DHAPPQ
1712,3,0.0538,10,0.7,ABB,DHAPPQ
1713,3,0.0538,10,0.7,AAB,KAFLUM
1714,3,0.0538,10,0.7,ABA,KAFLUM
1715,3,0.0538,10,0.7,ABB,KAFLUM
1716,3,0.0538,10,0.8,AAB,DHAPPQ
1717,3,0.0538,10,0.8,ABA,DHAPPQ
1718,3,0.0538,10,0.8,ABB,DHAPPQ
1719,3,0.0538,10,0.8,AAB,KAFLUM
1720,3,0.0538,10,0.8,ABA,KAFLUM
1721,3,0.0538,10,0.8,ABB,KAFLUM
1722,3,0.0538,10,0.9,AAB,DHAPPQ
1723,3,0.0538,10,0.9,ABA,DHAPPQ
1724,3,0.0538,10,0.9,ABB,DHAPPQ
1725,3,0.0538,10,0.9,AAB,KAFLUM
1726,3,0.0538,10,0.9,ABA,KAFLUM
1727,3,0.0538,10,0.9,ABB,KAFLUM
1728,3,0.0508,1,0.6,AAB,DHAPPQ
1729,3,0.0508,1,0.6,ABA,DHAPPQ
1730,3,0.0508,1,0.6,ABB,DHAPPQ
1731,3,0.0508,1,0.6,AAB,KAFLUM
1732,3,0.0508,1,0.6,ABA,KAFLUM
1733,3,0.0508,1,0.6,ABB,KAFLUM
1734,3,0.0508,1,0.7,AAB,DHAPPQ
1735,3,0.0508,1,0.7,ABA,DHAPPQ
1736,3,0.0508,1,0.7,ABB,DHAPPQ
1737,3,0.0508,1,0.7,AAB,KAFLUM
1738,3,0.0508,1,0.7,ABA,KAFLUM
1739,3,0.0508,1,0.7,ABB,KAFLUM
1740,3,0.0508,1,0.8,AAB,DHAPPQ
1741,3,0.0508,1,0.8,ABA,DHAPPQ
1742,3,0.0508,1,0.8,ABB,DHAPPQ
1743,3,0.0508,1,0.8,AAB,KAFLUM
1744,3,0.0508,1,0.8,ABA,KAFLUM
1745,3,0.0508,1,0.8,ABB,KAFLUM
1746,3,0.0508,1,0.9,AAB,DHAPPQ
1747,3,0.0508,1,0.9,ABA,DHAPPQ
1748,3,0.0508,1,0.9,ABB,DHAPPQ
1749,3,0.0508,1,0.9,AAB,KAFLUM
1750,3,0.0508,1,0.9,ABA,KAFLUM
1751,3,0.0508,1,0.9,ABB,KAFLUM
1752,3,0.0508,2,0.6,AAB,DHAPPQ
1753,3,0.0508,2,0.6,ABA,DHAPPQ
1754,3,0.0508,2,0.6,ABB,DHAPPQ
1755,3,0.0508,2,0.6,AAB,KAFLUM
1756,3,0.0508,2,0.6,ABA,KAFLUM
1757,3,0.0508,2,0.6,ABB,KAFLUM
1758,3,0.0508,2,0.7,AAB,DHAPPQ
1759,3,0.0508,2,0.7,ABA,DHAPPQ
1760,3,0.0508,2,0.7,ABB,DHAPPQ
1761,3,0.0508,2,0.7,AAB,KAFLUM
1762,3,0.0508,2,0.7,ABA,KAFLUM
1763,3,0.0508,2,0.7,ABB,KAFLUM
1764,3,0.0508,2,0.8,AAB,DHAPPQ
1765,3,0.0508,2,0.8,ABA,DHAPPQ
1766,3,0.0508,2,0.8,ABB,DHAPPQ
1767,3,0.0508,2,0.8,AAB,KAFLUM
1768,3,0.0508,2,0.8,ABA,KAFLUM
1769,3,0.0508,2,0.8,ABB,KAFLUM
1770,3,0.0508,2,0.9,AAB,DHAPPQ
1771,3,0.0508,2,0.9,ABA,DHAPPQ
1772,3,0.0508,2,0.9,ABB,DHAPPQ
1773,3,0.0508,2,0.9,AAB,KAFLUM
1774,3,0.0508,2,0.9,ABA,KAFLUM
1775,3,0.0508,2,0.9,ABB,KAFLUM
1776,3,0.0508,5,0.6,AAB,DHAPPQ
1777,3,0.0508,5,0.6,ABA,DHAPPQ
1778,3,0.0508,5,0.6,ABB,DHAPPQ
1779,3,0.0508,5,0.6,AAB,KAFLUM
1780,3,0.0508,5,0.6,ABA,KAFLUM
1781,3,0.0508,5,0.6,ABB,KAFLUM
1782,3,0.0508,5,0.7,AAB,DHAPPQ
1783,3,0.0508,5,0.7,ABA,DHAPPQ
1784,3,0.0508,5,0.7,ABB,DHAPPQ
1785,3,0.0508,5,0.7,AAB,KAFLUM
1786,3,0.0508,5,0.7,ABA,KAFLUM
1787,3,0.0508,5,0.7,ABB,KAFLUM
1788,3,0.0508,5,0.8,AAB,DHAPPQ
1789,3,0.0508,5,0.8,ABA,DHAPPQ
1790,3,0.0508,5,0.8,ABB,DHAPPQ
1791,3,0.0508,5,0.8,AAB,KAFLUM
1792,3,0.0508,5,0.8,ABA,KAFLUM
1793,3,0.0508,5,0.8,ABB,KAFLUM
1794,3,0.0508,5,0.9,AAB,DHAPPQ
1795,3,0.0508,5,0.9,ABA,DHAPPQ
1796,3,0.0508,5,0.9,ABB,DHAPPQ
1797,3,0.0508,5,0.9,AAB,KAFLUM
1798,3,0.0508,5,0.9,ABA,KAFLUM
1799,3,0.0508,5,0.9,ABB,KAFLUM
1800,3,0.0508,10,0.6,AAB,DHAPPQ
1801,3,0.0508,10,0.6,ABA,DHAPPQ
1802,3,0.0508,10,0.6,ABB,DHAPPQ
1803,3,0.0508,10,0.6,AAB,KAFLUM
1804,3,0.0508,10,0.6,ABA,KAFLUM
1805,3,0.0508,10,0.6,ABB,KAFLUM
1806,3,0.0508,10,0.7,AAB,DHAPPQ
1807,3,0.0508,10,0.7,ABA,DHAPPQ
1808,3,0.0508,10,0.7,ABB,DHAPPQ
1809,3,0.0508,10,0.7,AAB,KAFLUM
1810,3,0.0508,10,0.7,ABA,KAFLUM
1811,3,0.0508,10,0.7,ABB,KAFLUM
1812,3,0.0508,10,0.8,AAB,DHAPPQ
1813,3,0.0508,10,0.8,ABA,DHAPPQ
1814,3,0.0508,10,0.8,ABB,DHAPPQ
1815,3,0.0508,10,0.8,AAB,KAFLUM
1816,3,0.0508,10,0.8,ABA,KAFLUM
1817,3,0.0508,10,0.8,ABB,KAFLUM
1818,3,0.0508,10,0.9,AAB,DHAPPQ
1819,3,0.0508,10,0.9,ABA,DHAPPQ
1820,3,0.0508,10,0.9,ABB,DHAPPQ
1821,3,0.0508,10,0.9,AAB,KAFLUM
1822,3,0.0508,10,0.9,ABA,KAFLUM
1823,3,0.0508,10,0.9,ABB,KAFLUM
1824,3,0.0475,1,0.6,AAB,DHAPPQ
1825,3,0.0475,1,0.6,ABA,DHAPPQ
1826,3,0.0475,1,0.6,ABB,DHAPPQ
1827,3,0.0475,1,0.6,AAB,KAFLUM
1828,3,0.0475,1,0.6,ABA,KAFLUM
1829,3,0.0475,1,0.6,ABB,KAFLUM
1830,3,0.0475,1,0.7,AAB,DHAPPQ
1831,3,0.0475,1,0.7,ABA,DHAPPQ
1832,3,0.0475,1,0.7,ABB,DHAPPQ
1833,3,0.0475,1,0.7,AAB,KAFLUM
1834,3,0.0475,1,0.7,ABA,KAFLUM
1835,3,0.0475,1,0.7,ABB,KAFLUM
1836,3,0.0475,1,0.8,AAB,DHAPPQ
1837,3,0.0475,1,0.8,ABA,DHAPPQ
1838,3,0.0475,1,0.8,ABB,DHAPPQ
1839,3,0.0475,1,0.8,AAB,KAFLUM
1840,3,0.0475,1,0.8,ABA,KAFLUM
1841,3,0.0475,1,0.8,ABB,KAFLUM
1842,3,0.0475,1,0.9,AAB,DHAPPQ
1843,3,0.0475,1,0.9,ABA,DHAPPQ
1844,3,0.0475,1,0.9,ABB,DHAPPQ
1845,3,0.0475,1,0.9,AAB,KAFLUM
1846,3,0.0475,1,0.9,ABA,KAFLUM
1847,3,0.0475,1,0.9,ABB,KAFLUM
1848,3,0.0475,2,0.6,AAB,DHAPPQ
1849,3,0.0475,2,0.6,ABA,DHAPPQ
1850,3,0.0475,2,0.6,ABB,DHAPPQ
1851,3,0.0475,2,0.6,AAB,KAFLUM
1852,3,0.0475,2,0.6,ABA,KAFLUM
1853,3,0.0475,2,0.6,ABB,KAFLUM
1854,3,0.0475,2,0.7,AAB,DHAPPQ
1855,3,0.0475,2,0.7,ABA,DHAPPQ
1856,3,0.0475,2,0.7,ABB,DHAPPQ
1857,3,0.0475,2,0.7,AAB,KAFLUM
1858,3,0.0475,2,0.7,ABA,KAFLUM
1859,3,0.0475,2,0.7,ABB,KAFLUM
1860,3,0.0475,2,0.8,AAB,DHAPPQ
1861,3,0.0475,2,0.8,ABA,DHAPPQ
1862,3,0.0475,2,0.8,ABB,DHAPPQ
1863,3,0.0475,2,0.8,AAB,KAFLUM
1864,3,0.0475,2,0.8,ABA,KAFLUM
1865,3,0.0475,2,0.8,ABB,KAFLUM
1866,3,0.0475,2,0.9,AAB,DHAPPQ
1867,3,0.0475,2,0.9,ABA,DHAPPQ
1868,3,0.0475,2,0.9,ABB,DHAPPQ
1869,3,0.0475,2,0.9,AAB,KAFLUM
1870,3,0.0475,2,0.9,ABA,KAFLUM
1871,3,0.0475,2,0.9,ABB,KAFLUM
1872,3,0.0475,5,0.6,AAB,DHAPPQ
1873,3,0.0475,5,0.6,ABA,DHAPPQ
1874,3,0.0475,5,0.6,ABB,DHAPPQ
1875,3,0.0475,5,0.6,AAB,KAFLUM
1876,3,0.0475,5,0.6,ABA,KAFLUM
1877,3,0.0475,5,0.6,ABB,KAFLUM
1878,3,0.0475,5,0.7,AAB,DHAPPQ
1879,3,0.0475,5,0.7,ABA,DHAPPQ
1880,3,0.0475,5,0.7,ABB,DHAPPQ
1881,3,0.0475,5,0.7,AAB,KAFLUM
1882,3,0.0475,5,0.7,ABA,KAFLUM
1883,3,0.0475,5,0.7,ABB,KAFLUM
1884,3,0.0475,5,0.8,AAB,DHAPPQ
1885,3,0.0475,5,0.8,ABA,DHAPPQ
1886,3,0.0475,5,0.8,ABB,DHAPPQ
1887,3,0.0475,5,0.8,AAB,KAFLUM
1888,3,0.0475,5,0.8,ABA,KAFLUM
1889,3,0.0475,5,0.8,ABB,KAFLUM
1890,3,0.0475,5,0.9,AAB,DHAPPQ
1891,3,0.0475,5,0.9,ABA,DHAPPQ
1892,3,0.0475,5,0.9,ABB,DHAPPQ
1893,3,0.0475,5,0.9,AAB,KAFLUM
1894,3,0.0475,5,0.9,ABA,KAFLUM
1895,3,0.0475,5,0.9,ABB,KAFLUM
1896,3,0.0475,10,0.6,AAB,DHAPPQ
1897,3,0.0475,10,0.6,ABA,DHAPPQ
1898,3,0.0475,10,0.6,ABB,DHAPPQ
1899,3,0.0475,10,0.6,AAB,KAFLUM
1900,3,0.0475,10,0.6,ABA,KAFLUM
1901,3,0.0475,10,0.6,ABB,KAFLUM
1902,3,0.0475,10,0.7,AAB,DHAPPQ
1903,3,0.0475,10,0.7,ABA,DHAPPQ
1904,3,0.0475,10,0.7,ABB,DHAPPQ
1905,3,0.0475,10,0.7,AAB,KAFLUM
1906,3,0.0475,10,0.7,ABA,KAFLUM
1907,3,0.0475,10,0.7,ABB,KAFLUM
1908,3,0.0475,10,0.8,AAB,DHAPPQ
1909,3,0.0475,10,0.8,ABA,DHAPPQ
1910,3,0.0475,10,0.8,ABB,DHAPPQ
1911,3,0.0475,10,0.8,AAB,KAFLUM
1912,3,0.0475,10,0.8,ABA,KAFLUM
1913,3,0.0475,10,0.8,ABB,KAFLUM
1914,3,0.0475,10,0.9,AAB,DHAPPQ
1915,3,0.0475,10,0.9,ABA,DHAPPQ
1916,3,0.0475,10,0.9,ABB,DHAPPQ
1917,3,0.0475,10,0.9,AAB,KAFLUM
1918,3,0.0475,10,0.9,ABA,KAFLUM
1919,3,0.0475,10,0.9,ABB,KAFLUM
1920,4,0.06413,1,0.6,AAB,DHAPPQ
1921,4,0.06413,1,0.6,ABA,DHAPPQ
1922,4,0.06413,1,0.6,ABB,DHAPPQ
1923,4,0.06413,1,0.6,AAB,KAFLUM
1924,4,0.06413,1,0.6,ABA,KAFLUM
1925,4,0.06413,1,0.6,ABB,KAFLUM
1926,4,0.06413,1,0.7,AAB,DHAPPQ
1927,4,0.06413,1,0.7,ABA,DHAPPQ
1928,4,0.06413,1,0.7,ABB,DHAPPQ
1929,4,0.06413,1,0.7,AAB,KAFLUM
1930,4,0.06413,1,0.7,ABA,KAFLUM
1931,4,0.06413,1,0.7,ABB,KAFLUM
1932,4,0.06413,1,0.8,AAB,DHAPPQ
1933,4,0.06413,1,0.8,ABA,DHAPPQ
1934,4,0.06413,1,0.8,ABB,DHAPPQ
1935,4,0.06413,1,0.8,AAB,KAFLUM
1936,4,0.06413,1,0.8,ABA,KAFLUM
1937,4,0.06413,1,0.8,ABB,KAFLUM
1938,4,0.06413,1,0.9,AAB,DHAPPQ
1939,4,0.06413,1,0.9,ABA,DHAPPQ
1940,4,0.06413,1,0.9,ABB,DHAPPQ
1941,4,0.06413,1,0.9,AAB,KAFLUM
1942,4,0.06413,1,0.9,ABA,KAFLUM
1943,4,0.06413,1,0.9,ABB,KAFLUM
1944,4,0.06413,2,0.6,AAB,DHAPPQ
1945,4,0.06413,2,0.6,ABA,DHAPPQ
1946,4,0.06413,2,0.6,ABB,DHAPPQ
1947,4,0.06413,2,0.6,AAB,KAFLUM
1948,4,0.06413,2,0.6,ABA,KAFLUM
1949,4,0.06413,2,0.6,ABB,KAFLUM
1950,4,0.06413,2,0.7,AAB,DHAPPQ
1951,4,0.06413,2,0.7,ABA,DHAPPQ
1952,4,0.06413,2,0.7,ABB,DHAPPQ
1953,4,0.06413,2,0.7,AAB,KAFLUM
1954,4,0.06413,2,0.7,ABA,KAFLUM
1955,4,0.06413,2,0.7,ABB,KAFLUM
1956,4,0.06413,2,0.8,AAB,DHAPPQ
1957,4,0.06413,2,0.8,ABA,DHAPPQ
1958,4,0.06413,2,0.8,ABB,DHAPPQ
1959,4,0.06413,2,0.8,AAB,KAFLUM
1960,4,0.06413,2,0.8,ABA,KAFLUM
1961,4,0.06413,2,0.8,ABB,KAFLUM
1962,4,0.06413,2,0.9,AAB,DHAPPQ
1963,4,0.06413,2,0.9,ABA,DHAPPQ
1964,4,0.06413,2,0.9,ABB,DHAPPQ
1965,4,0.06413,2,0.9,AAB,KAFLUM
1966,4,0.06413,2,0.9,ABA,KAFLUM
1967,4,0.06413,2,0.9,ABB,KAFLUM
1968,4,0.06413,5,0.6,AAB,DHAPPQ
1969,4,0.06413,5,0.6,ABA,DHAPPQ
1970,4,0.06413,5,0.6,ABB,DHAPPQ
1971,4,0.06413,5,0.6,AAB,KAFLUM
1972,4,0.06413,5,0.6,ABA,KAFLUM
1973,4,0.06413,5,0.6,ABB,KAFLUM
1974,4,0.06413,5,0.7,AAB,DHAPPQ
1975,4,0.06413,5,0.7,ABA,DHAPPQ
1976,4,0.06413,5,0.7,ABB,DHAPPQ
1977,4,0.06413,5,0.7,AAB,KAFLUM
1978,4,0.06413,5,0.7,ABA,KAFLUM
1979,4,0.06413,5,0.7,ABB,KAFLUM
1980,4,0.06413,5,0.8,AAB,DHAPPQ
1981,4,0.06413,5,0.8,ABA,DHAPPQ
1982,4,0.06413,5,0.8,ABB,DHAPPQ
1983,4,0.06413,5,0.8,AAB,KAFLUM
1984,4,0.06413,5,0.8,ABA,KAFLUM
1985,4,0.06413,5,0.8,ABB,KAFLUM
1986,4,0.06413,5,0.9,AAB,DHAPPQ
1987,4,0.06413,5,0.9,ABA,DHAPPQ
1988,4,0.06413,5,0.9,ABB,DHAPPQ
1989,4,0.06413,5,0.9,AAB,KAFLUM
1990,4,0.06413,5,0.9,ABA,KAFLUM
1991,4,0.06413,5,0.9,ABB,KAFLUM
1992,4,0.06413,10,0.6,AAB,DHAPPQ
1993,4,0.06413,10,0.6,ABA,DHAPPQ
1994,4,0.06413,10,0.6,ABB,DHAPPQ
1995,4,0.06413,10,0.6,AAB,KAFLUM
1996,4,0.06413,10,0.6,ABA,KAFLUM
1997,4,0.06413,10,0.6,ABB,KAFLUM
1998,4,0.06413,10,0.7,AAB,DHAPPQ
1999,4,0.06413,10,0.7,ABA,DHAPPQ
2000,4,0.06413,10,0.7,ABB,DHAPPQ
2001,4,0.06413,10,0.7,AAB,KAFLUM
2002,4,0.06413,10,0.7,ABA,KAFLUM
2003,4,0.06413,10,0.7,ABB,KAFLUM
2004,4,0.06413,10,0.8,AAB,DHAPPQ
2005,4,0.06413,10,0.8,ABA,DHAPPQ
2006,4,0.06413,10,0.8,ABB,DHAPPQ
2007,4,0.06413,10,0.8,AAB,KAFLUM
2008,4,0.06413,10,0.8,ABA,KAFLUM
2009,4,0.06413,10,0.8,ABB,KAFLUM
2010,4,0.06413,10,0.9,AAB,DHAPPQ
2011,4,0.06413,10,0.9,ABA,DHAPPQ
2012,4,0.06413,10,0.9,ABB,DHAPPQ
2013,4,0.06413,10,0.9,AAB,KAFLUM
2014,4,0.06413,10,0.9,ABA,KAFLUM
2015,4,0.06413,10,0.9,ABB,KAFLUM
2016,4,0.0585,1,0.6,AAB,DHAPPQ
2017,4,0.0585,1,0.6,ABA,DHAPPQ
2018,4,0.0585,1,0.6,ABB,DHAPPQ
2019,4,0.0585,1,0.6,AAB,KAFLUM
2020,4,0.0585,1,0.6,ABA,KAFLUM
2021,4,0.0585,1,0.6,ABB,KAFLUM
2022,4,0.0585,1,0.7,AAB,DHAPPQ
2023,4,0.0585,1,0.7,ABA,DHAPPQ
2024,4,0.0585,1,0.7,ABB,DHAPPQ
2025,4,0.0585,1,0.7,AAB,KAFLUM
2026,4,0.0585,1,0.7,ABA,KAFLUM
2027,4,0.0585,1,0.7,ABB,KAFLUM
2028,4,0.0585,1,0.8,AAB,DHAPPQ
2029,4,0.0585,1,0.8,ABA,DHAPPQ
2030,4,0.0585,1,0.8,ABB,DHAPPQ
2031,4,0.0585,1,0.8,AAB,KAFLUM
2032,4,0.0585,1,0.8,ABA,KAFLUM
2033,4,0.0585,1,0.8,ABB,KAFLUM
2034,4,0.0585,1,0.9,AAB,DHAPPQ
2035,4,0.0585,1,0.9,ABA,DHAPPQ
2036,4,0.0585,1,0.9,ABB,DHAPPQ
2037,4,0.0585,1,0.9,AAB,KAFLUM
2038,4,0.0585,1,0.9,ABA,KAFLUM
2039,4,0.0585,1,0.9,ABB,KAFLUM
2040,4,0.0585,2,0.6,AAB,DHAPPQ
2041,4,0.0585,2,0.6,ABA,DHAPPQ
2042,4,0.0585,2,0.6,ABB,DHAPPQ
2043,4,0.0585,2,0.6,AAB,KAFLUM
2044,4,0.0585,2,0.6,ABA,KAFLUM
2045,4,0.0585,2,0.6,ABB,KAFLUM
2046,4,0.0585,2,0.7,AAB,DHAPPQ
2047,4,0.0585,2,0.7,ABA,DHAPPQ
2048,4,0.0585,2,0.7,ABB,DHAPPQ
2049,4,0.0585,2,0.7,AAB,KAFLUM
2050,4,0.0585,2,0.7,ABA,KAFLUM
2051,4,0.0585,2,0.7,ABB,KAFLUM
2052,4,0.0585,2,0.8,AAB,DHAPPQ
2053,4,0.0585,2,0.8,ABA,DHAPPQ
2054,4,0.0585,2,0.8,ABB,DHAPPQ
2055,4,0.0585,2,0.8,AAB,KAFLUM
2056,4,0.0585,2,0.8,ABA,KAFLUM
2057,4,0.0585,2,0.8,ABB,KAFLUM
2058,4,0.0585,2,0.9,AAB,DHAPPQ
2059,4,0.0585,2,0.9,ABA,DHAPPQ
2060,4,0.0585,2,0.9,ABB,DHAPPQ
2061,4,0.0585,2,0.9,AAB,KAFLUM
2062,4,0.0585,2,0.9,ABA,KAFLUM
2063,4,0.0585,2,0.9,ABB,KAFLUM
2064,4,0.0585,5,0.6,AAB,DHAPPQ
2065,4,0.0585,5,0.6,ABA,DHAPPQ
2066,4,0.0585,5,0.6,ABB,DHAPPQ
2067,4,0.0585,5,0.6,AAB,KAFLUM
2068,4,0.0585,5,0.6,ABA,KAFLUM
2069,4,0.0585,5,0.6,ABB,KAFLUM
2070,4,0.0585,5,0.7,AAB,DHAPPQ
2071,4,0.0585,5,0.7,ABA,DHAPPQ
2072,4,0.0585,5,0.7,ABB,DHAPPQ
2073,4,0.0585,5,0.7,AAB,KAFLUM
2074,4,0.0585,5,0.7,ABA,KAFLUM
2075,4,0.0585,5,0.7,ABB,KAFLUM
2076,4,0.0585,5,0.8,AAB,DHAPPQ
2077,4,0.0585,5,0.8,ABA,DHAPPQ
2078,4,0.0585,5,0.8,ABB,DHAPPQ
2079,4,0.0585,5,0.8,AAB,KAFLUM
2080,4,0.0585,5,0.8,ABA,KAFLUM
2081,4,0.0585,5,0.8,ABB,KAFLUM
2082,4,0.0585,5,0.9,AAB,DHAPPQ
2083,4,0.0585,5,0.9,ABA,DHAPPQ
2084,4,0.0585,5,0.9,ABB,DHAPPQ
2085,4,0.0585,5,0.9,AAB,KAFLUM
2086,4,0.0585,5,0.9,ABA,KAFLUM
2087,4,0.0585,5,0.9,ABB,KAFLUM
2088,4,0.0585,10,0.6,AAB,DHAPPQ
2089,4,0.0585,10,0.6,ABA,DHAPPQ
2090,4,0.0585,10,0.6,ABB,DHAPPQ
2091,4,0.0585,10,0.6,AAB,KAFLUM
2092,4,0.0585,10,0.6,ABA,KAFLUM
2093,4,0.0585,10,0.6,ABB,KAFLUM
2094,4,0.0585,10,0.7,AAB,DHAPPQ
2095,4,0.0585,10,0.7,ABA,DHAPPQ
2096,4,0.0585,10,0.7,ABB,DHAPPQ
2097,4,0.0585,10,0.7,AAB,KAFLUM
2098,4,0.0585,10,0.7,ABA,KAFLUM
2099,4,0.0585,10,0.7,ABB,KAFLUM
2100,4,0.0585,10,0.8,AAB,DHAPPQ
2101,4,0.0585,10,0.8,ABA,DHAPPQ
2102,4,0.0585,10,0.8,ABB,DHAPPQ
2103,4,0.0585,10,0.8,AAB,KAFLUM
2104,4,0.0585,10,0.8,ABA,KAFLUM
2105,4,0.0585,10,0.8,ABB,KAFLUM
2106,4,0.0585,10,0.9,AAB,DHAPPQ
2107,4,0.0585,10,0.9,ABA,DHAPPQ
2108,4,0.0585,10,0.9,ABB,DHAPPQ
2109,4,0.0585,10,0.9,AAB,KAFLUM
2110,4,0.0585,10,0.9,ABA,KAFLUM
2111,4,0.0585,10,0.9,ABB,KAFLUM
2112,4,0.0538,1,0.6,AAB,DHAPPQ
2113,4,0.0538,1,0.6,ABA,DHAPPQ
2114,4,0.0538,1,0.6,ABB,DHAPPQ
2115,4,0.0538,1,0.6,AAB,KAFLUM
2116,4,0.0538,1,0.6,ABA,KAFLUM
2117,4,0.0538,1,0.6,ABB,KAFLUM
2118,4,0.0538,1,0.7,AAB,DHAPPQ
2119,4,0.0538,1,0.7,ABA,DHAPPQ
2120,4,0.0538,1,0.7,ABB,DHAPPQ
2121,4,0.0538,1,0.7,AAB,KAFLUM
2122,4,0.0538,1,0.7,ABA,KAFLUM
2123,4,0.0538,1,0.7,ABB,KAFLUM
2124,4,0.0538,1,0.8,AAB,DHAPPQ
2125,4,0.0538,1,0.8,ABA,DHAPPQ
2126,4,0.0538,1,0.8,ABB,DHAPPQ
2127,4,0.0538,1,0.8,AAB,KAFLUM
